source_id,source_name,dest_id,dest_name,distance_km,mean_travel_time_min,std_travel_time_min,hod,is_peak_morning,is_peak_evening,is_off_peak,is_monsoon,quarter,speed_proxy,src_it,dst_it,src_commercial,src_residential,src_industrial,dst_commercial,dst_residential,dst_industrial,hod_sin,hod_cos
14,MG Road,9,Rajajinagar,7.81,29.8,6.79,21,0,0,1,1,3,15.7248,0,0,1,0,0,0,1,0,-0.707107,0.707107
15,Banashankari,2,Yeshwanthpur,15.79,37.78,11.44,7,1,0,0,1,3,25.0768,0,0,0,1,0,0,0,1,0.965926,-0.258819
4,Koramangala,14,MG Road,6.95,14.27,4.83,23,0,0,1,1,3,29.2221,0,0,1,0,0,1,0,0,-0.258819,0.965926
8,Jayanagar,6,Hebbal,14.98,17.38,3.96,3,0,0,1,1,3,51.7146,0,0,0,1,0,0,1,0,0.707107,0.707107
13,Sarjapur Road,14,MG Road,15.42,39.66,11.32,14,0,0,1,1,3,23.3283,1,0,0,0,0,1,0,0,-0.5,-0.866025
13,Sarjapur Road,8,Jayanagar,14.54,32.72,8.05,23,0,0,1,1,3,26.6626,1,0,0,0,0,0,1,0,-0.258819,0.965926
11,HSR Layout,15,Banashankari,11.57,53.31,9.85,12,0,0,1,1,3,13.0219,0,0,1,0,0,0,1,0,0.0,-1.0
9,Rajajinagar,15,Banashankari,10.29,18.68,5.24,6,0,0,1,1,3,33.0514,0,0,0,1,0,0,1,0,1.0,0.0
0,Whitefield,4,Koramangala,16.94,70.19,25.17,18,0,1,0,1,3,14.4807,1,0,0,0,0,1,0,0,-1.0,-0.0
15,Banashankari,1,Marathahalli,22.32,35.33,6.86,4,0,0,1,1,3,37.9055,0,1,0,1,0,0,0,0,0.866025,0.5
9,Rajajinagar,0,Whitefield,24.94,63.82,11.76,21,0,0,1,1,3,23.4472,0,1,0,1,0,0,0,0,-0.707107,0.707107
7,Electronic City,14,MG Road,19.98,14.76,5.62,1,0,0,1,1,3,81.2195,1,0,0,0,0,1,0,0,0.258819,0.965926
11,HSR Layout,0,Whitefield,16.32,21.81,6.5,2,0,0,1,1,3,44.8968,0,1,1,0,0,0,0,0,0.5,0.866025
7,Electronic City,4,Koramangala,14.43,5.12,3.97,2,0,0,1,1,3,169.1016,1,0,0,0,0,1,0,0,0.5,0.866025
3,Yelahanka,6,Hebbal,9.11,25.54,8.1,16,0,0,1,1,3,21.4017,0,0,0,1,0,0,1,0,-0.866025,-0.5
1,Marathahalli,14,MG Road,13.62,31.01,8.27,14,0,0,1,1,3,26.3528,1,0,0,0,0,1,0,0,-0.5,-0.866025
7,Electronic City,2,Yeshwanthpur,28.32,37.05,8.83,6,0,0,1,1,3,45.8623,1,0,0,0,0,0,0,1,1.0,0.0
3,Yelahanka,12,Bannerghatta Rd,27.11,87.82,10.58,11,0,0,1,1,3,18.522,0,0,0,1,0,0,1,0,0.258819,-0.965926
9,Rajajinagar,10,BTM Layout,13.47,54.59,11.71,12,0,0,1,1,3,14.8049,0,0,0,1,0,0,1,0,0.0,-1.0
3,Yelahanka,1,Marathahalli,27.38,47.96,11.22,21,0,0,1,1,3,34.2535,0,1,0,1,0,0,0,0,-0.707107,0.707107
0,Whitefield,12,Bannerghatta Rd,22.95,40.72,5.23,4,0,0,1,1,3,33.8163,1,0,0,0,0,0,1,0,0.866025,0.5
8,Jayanagar,11,HSR Layout,8.12,13.59,7.03,1,0,0,1,1,3,35.8499,0,0,0,1,0,1,0,0,0.258819,0.965926
3,Yelahanka,5,Indiranagar,19.32,50.07,9.65,13,0,0,1,1,3,23.1516,0,0,0,1,0,1,0,0,-0.258819,-0.965926
12,Bannerghatta Rd,14,MG Road,10.39,45.99,10.13,14,0,0,1,1,3,13.5551,0,0,0,1,0,1,0,0,-0.5,-0.866025
0,Whitefield,7,Electronic City,23.75,74.37,22.7,16,0,0,1,1,3,19.161,1,1,0,0,0,0,0,0,-0.866025,-0.5
7,Electronic City,12,Bannerghatta Rd,16.58,10.7,8.52,8,1,0,0,1,3,92.972,1,0,0,0,0,0,1,0,0.866025,-0.5
12,Bannerghatta Rd,9,Rajajinagar,15.02,64.85,15.35,8,1,0,0,1,3,13.8967,0,0,0,1,0,0,1,0,0.866025,-0.5
5,Indiranagar,11,HSR Layout,9.51,19.81,5.19,6,0,0,1,1,3,28.8036,0,0,1,0,0,1,0,0,1.0,0.0
14,MG Road,10,BTM Layout,13.32,17.81,5.64,23,0,0,1,1,3,44.8737,0,0,1,0,0,0,1,0,-0.258819,0.965926
1,Marathahalli,3,Yelahanka,27.36,35.25,6.22,6,0,0,1,1,3,46.5702,1,0,0,0,0,0,1,0,1.0,0.0
6,Hebbal,9,Rajajinagar,10.78,20.5,5.33,8,1,0,0,1,3,31.5512,0,0,0,1,0,0,1,0,0.866025,-0.5
6,Hebbal,3,Yelahanka,9.43,12.85,4.48,11,0,0,1,1,3,44.0311,0,0,0,1,0,0,1,0,0.258819,-0.965926
10,BTM Layout,14,MG Road,13.9,32.06,8.73,13,0,0,1,1,3,26.0137,0,0,0,1,0,1,0,0,-0.258819,-0.965926
10,BTM Layout,5,Indiranagar,11.38,49.49,12.75,17,0,1,0,1,3,13.7967,0,0,0,1,0,1,0,0,-0.965926,-0.258819
2,Yeshwanthpur,13,Sarjapur Road,26.27,37.69,6.5,4,0,0,1,1,3,41.8201,0,1,0,0,1,0,0,0,0.866025,0.5
14,MG Road,8,Jayanagar,8.97,18.82,5.09,11,0,0,1,1,3,28.5972,0,0,1,0,0,0,1,0,0.258819,-0.965926
7,Electronic City,10,BTM Layout,17.52,6.98,5.94,7,1,0,0,1,3,150.6017,1,0,0,0,0,0,1,0,0.965926,-0.258819
12,Bannerghatta Rd,10,BTM Layout,7.2,19.61,6.86,10,1,0,0,1,3,22.0296,0,0,0,1,0,0,1,0,0.5,-0.866025
6,Hebbal,3,Yelahanka,9.43,9.06,3.53,6,0,0,1,1,3,62.4503,0,0,0,1,0,0,1,0,1.0,0.0
14,MG Road,9,Rajajinagar,7.81,31.32,9.03,11,0,0,1,1,3,14.9617,0,0,1,0,0,0,1,0,0.258819,-0.965926
15,Banashankari,7,Electronic City,20.02,38.69,11.01,21,0,0,1,1,3,31.0468,0,1,0,1,0,0,0,0,-0.707107,0.707107
10,BTM Layout,9,Rajajinagar,17.31,62.8,11.68,17,0,1,0,1,3,16.5382,0,0,0,1,0,0,1,0,-0.965926,-0.258819
5,Indiranagar,9,Rajajinagar,11.6,47.16,11.25,10,1,0,0,1,3,14.7583,0,0,1,0,0,0,1,0,0.5,-0.866025
14,MG Road,0,Whitefield,17.51,50.14,10.33,12,0,0,1,1,3,20.9533,0,1,1,0,0,0,0,0,0.0,-1.0
9,Rajajinagar,0,Whitefield,24.94,58.68,12.29,6,0,0,1,1,3,25.501,0,1,0,1,0,0,0,0,1.0,0.0
2,Yeshwanthpur,5,Indiranagar,14.47,44.31,9.01,16,0,0,1,1,3,19.5938,0,0,0,0,1,1,0,0,-0.866025,-0.5
4,Koramangala,3,Yelahanka,22.49,63.41,12.91,20,0,1,0,1,3,21.2806,0,0,1,0,0,0,1,0,-0.866025,0.5
3,Yelahanka,4,Koramangala,22.95,34.45,9.84,5,0,0,1,1,3,39.971,0,0,0,1,0,1,0,0,0.965926,0.258819
14,MG Road,6,Hebbal,9.25,22.98,7.48,9,1,0,0,1,3,24.1514,0,0,1,0,0,0,1,0,0.707107,-0.707107
4,Koramangala,15,Banashankari,11.89,41.28,8.74,13,0,0,1,1,3,17.282,0,0,1,0,0,0,1,0,-0.258819,-0.965926
0,Whitefield,11,HSR Layout,16.28,36.28,9.56,12,0,0,1,1,3,26.9239,1,0,0,0,0,1,0,0,0.0,-1.0
3,Yelahanka,14,MG Road,16.96,20.79,4.36,4,0,0,1,1,3,48.9466,0,0,0,1,0,1,0,0,0.866025,0.5
1,Marathahalli,3,Yelahanka,27.36,53.77,10.83,21,0,0,1,1,3,30.53,1,0,0,0,0,0,1,0,-0.707107,0.707107
12,Bannerghatta Rd,3,Yelahanka,26.27,49.47,7.49,6,0,0,1,1,3,31.8617,0,0,0,1,0,0,1,0,1.0,0.0
8,Jayanagar,3,Yelahanka,20.58,23.61,4.95,3,0,0,1,1,3,52.2999,0,0,0,1,0,0,1,0,0.707107,0.707107
14,MG Road,10,BTM Layout,13.32,26.66,9.2,8,1,0,0,1,3,29.9775,0,0,1,0,0,0,1,0,0.866025,-0.5
7,Electronic City,0,Whitefield,20.22,53.74,18.05,11,0,0,1,1,3,22.5754,1,1,0,0,0,0,0,0,0.258819,-0.965926
9,Rajajinagar,2,Yeshwanthpur,6.35,17.67,5.3,11,0,0,1,1,3,21.562,0,0,0,1,0,0,0,1,0.258819,-0.965926
10,BTM Layout,5,Indiranagar,11.38,43.38,9.1,12,0,0,1,1,3,15.74,0,0,0,1,0,1,0,0,0.0,-1.0
11,HSR Layout,6,Hebbal,18.85,76.47,18.33,19,0,1,0,1,3,14.7901,0,0,1,0,0,0,1,0,-0.965926,0.258819
0,Whitefield,8,Jayanagar,23.01,35.63,6.41,1,0,0,1,1,3,38.7482,1,0,0,0,0,0,1,0,0.258819,0.965926
2,Yeshwanthpur,8,Jayanagar,14.64,29.51,5.33,6,0,0,1,1,3,29.7662,0,0,0,0,1,0,1,0,1.0,0.0
9,Rajajinagar,0,Whitefield,24.94,76.24,13.18,16,0,0,1,1,3,19.6275,0,1,0,1,0,0,0,0,-0.866025,-0.5
1,Marathahalli,11,HSR Layout,11.31,12.26,3.8,4,0,0,1,1,3,55.3507,1,0,0,0,0,1,0,0,0.866025,0.5
10,BTM Layout,9,Rajajinagar,17.31,40.63,8.16,22,0,0,1,1,3,25.5624,0,0,0,1,0,0,1,0,-0.5,0.866025
7,Electronic City,5,Indiranagar,18.77,37.47,9.11,15,0,0,1,1,3,30.056,1,0,0,0,0,1,0,0,-0.707107,-0.707107
14,MG Road,0,Whitefield,17.51,47.51,14.61,7,1,0,0,1,3,22.1132,0,1,1,0,0,0,0,0,0.965926,-0.258819
11,HSR Layout,2,Yeshwanthpur,20.86,32.82,6.72,2,0,0,1,1,3,38.1353,0,0,1,0,0,0,0,1,0.5,0.866025
0,Whitefield,2,Yeshwanthpur,29.07,86.89,24.11,17,0,1,0,1,3,20.0737,1,0,0,0,0,0,0,1,-0.965926,-0.258819
1,Marathahalli,7,Electronic City,19.82,48.4,19.81,18,0,1,0,1,3,24.5702,1,1,0,0,0,0,0,0,-1.0,-0.0
0,Whitefield,14,MG Road,19.37,47.79,17.04,7,1,0,0,1,3,24.3189,1,0,0,0,0,1,0,0,0.965926,-0.258819
6,Hebbal,3,Yelahanka,9.43,13.1,4.02,21,0,0,1,1,3,43.1908,0,0,0,1,0,0,1,0,-0.707107,0.707107
2,Yeshwanthpur,11,HSR Layout,21.06,32.11,6.31,2,0,0,1,1,3,39.3522,0,0,0,0,1,1,0,0,0.5,0.866025
0,Whitefield,14,MG Road,19.37,24.26,6.16,2,0,0,1,1,3,47.906,1,0,0,0,0,1,0,0,0.5,0.866025
0,Whitefield,13,Sarjapur Road,14.88,21.19,7.38,14,0,0,1,1,3,42.1331,1,1,0,0,0,0,0,0,-0.5,-0.866025
8,Jayanagar,13,Sarjapur Road,14.75,72.27,19.43,8,1,0,0,1,3,12.2457,0,1,0,1,0,0,0,0,0.866025,-0.5
8,Jayanagar,3,Yelahanka,20.58,64.95,16.81,18,0,1,0,1,3,19.0115,0,0,0,1,0,0,1,0,-1.0,-0.0
14,MG Road,1,Marathahalli,11.03,43.19,13.92,9,1,0,0,1,3,15.323,0,1,1,0,0,0,0,0,0.707107,-0.707107
13,Sarjapur Road,7,Electronic City,10.41,32.73,9.65,13,0,0,1,1,3,19.0834,1,1,0,0,0,0,0,0,-0.258819,-0.965926
9,Rajajinagar,7,Electronic City,23.43,29.98,7.33,0,0,0,1,1,3,46.8913,0,1,0,1,0,0,0,0,0.0,1.0
6,Hebbal,12,Bannerghatta Rd,19.85,52.53,9.12,21,0,0,1,1,3,22.6728,0,0,0,1,0,0,1,0,-0.707107,0.707107
11,HSR Layout,14,MG Road,10.45,30.79,10.11,7,1,0,0,1,3,20.3638,0,0,1,0,0,1,0,0,0.965926,-0.258819
11,HSR Layout,10,BTM Layout,9.43,12.39,7.17,13,0,0,1,1,3,45.6659,0,0,1,0,0,0,1,0,-0.258819,-0.965926
7,Electronic City,10,BTM Layout,17.52,3.67,3.01,2,0,0,1,1,3,286.4305,1,0,0,0,0,0,1,0,0.5,0.866025
6,Hebbal,8,Jayanagar,14.37,16.26,4.26,3,0,0,1,1,3,53.0258,0,0,0,1,0,0,1,0,0.707107,0.707107
7,Electronic City,6,Hebbal,29.04,59.59,11.27,13,0,0,1,1,3,29.2398,1,0,0,0,0,0,1,0,-0.258819,-0.965926
11,HSR Layout,14,MG Road,10.45,17.43,6.26,2,0,0,1,1,3,35.9725,0,0,1,0,0,1,0,0,0.5,0.866025
2,Yeshwanthpur,1,Marathahalli,22.53,35.21,7.38,4,0,0,1,1,3,38.3925,0,1,0,0,1,0,0,0,0.866025,0.5
3,Yelahanka,5,Indiranagar,19.32,63.96,15.39,8,1,0,0,1,3,18.1238,0,0,0,1,0,1,0,0,0.866025,-0.5
4,Koramangala,3,Yelahanka,22.49,65.51,15.88,10,1,0,0,1,3,20.5984,0,0,1,0,0,0,1,0,0.5,-0.866025
14,MG Road,6,Hebbal,9.25,35.57,11.68,19,0,1,0,1,3,15.603,0,0,1,0,0,0,1,0,-0.965926,0.258819
8,Jayanagar,5,Indiranagar,11.77,35.58,9.44,15,0,0,1,1,3,19.8482,0,0,0,1,0,1,0,0,-0.707107,-0.707107
14,MG Road,15,Banashankari,12.41,22.35,4.37,7,1,0,0,1,3,33.3154,0,0,1,0,0,0,1,0,0.965926,-0.258819
7,Electronic City,1,Marathahalli,18.02,22.43,6.73,23,0,0,1,1,3,48.2033,1,1,0,0,0,0,0,0,-0.258819,0.965926
4,Koramangala,8,Jayanagar,6.07,7.87,4.48,2,0,0,1,1,3,46.277,0,0,1,0,0,0,1,0,0.5,0.866025
13,Sarjapur Road,7,Electronic City,10.41,56.86,20.73,18,0,1,0,1,3,10.9849,1,1,0,0,0,0,0,0,-1.0,-0.0
7,Electronic City,9,Rajajinagar,23.39,66.67,11.9,15,0,0,1,1,3,21.0499,1,0,0,0,0,0,1,0,-0.707107,-0.707107
5,Indiranagar,10,BTM Layout,15.75,55.83,16.19,17,0,1,0,1,3,16.9264,0,0,1,0,0,0,1,0,-0.965926,-0.258819
2,Yeshwanthpur,9,Rajajinagar,5.57,10.75,4.73,6,0,0,1,1,3,31.0884,0,0,0,0,1,0,1,0,1.0,0.0
11,HSR Layout,15,Banashankari,11.57,39.25,8.87,22,0,0,1,1,3,17.6866,0,0,1,0,0,0,1,0,-0.5,0.866025
5,Indiranagar,13,Sarjapur Road,14.73,45.03,16.2,18,0,1,0,1,3,19.6269,0,1,1,0,0,0,0,0,-1.0,-0.0
2,Yeshwanthpur,11,HSR Layout,21.06,74.07,13.37,12,0,0,1,1,3,17.0595,0,0,0,0,1,1,0,0,0.0,-1.0
4,Koramangala,14,MG Road,6.95,23.57,6.6,13,0,0,1,1,3,17.692,0,0,1,0,0,1,0,0,-0.258819,-0.965926
6,Hebbal,2,Yeshwanthpur,9.51,19.88,8.33,9,1,0,0,1,3,28.7022,0,0,0,1,0,0,0,1,0.707107,-0.707107
9,Rajajinagar,2,Yeshwanthpur,6.35,10.23,5.28,1,0,0,1,1,3,37.2434,0,0,0,1,0,0,0,1,0.258819,0.965926
8,Jayanagar,5,Indiranagar,11.77,16.16,5.08,5,0,0,1,1,3,43.7005,0,0,0,1,0,1,0,0,0.965926,0.258819
2,Yeshwanthpur,5,Indiranagar,14.47,26.79,6.04,6,0,0,1,1,3,32.4076,0,0,0,0,1,1,0,0,1.0,0.0
3,Yelahanka,7,Electronic City,34.83,87.92,33.42,18,0,1,0,1,3,23.7693,0,1,0,1,0,0,0,0,-1.0,-0.0
0,Whitefield,2,Yeshwanthpur,29.07,53.97,17.43,7,1,0,0,1,3,32.318,1,0,0,0,0,0,0,1,0.965926,-0.258819
15,Banashankari,10,BTM Layout,8.17,41.55,10.45,18,0,1,0,1,3,11.7978,0,0,0,1,0,0,1,0,-1.0,-0.0
11,HSR Layout,1,Marathahalli,10.6,31.52,16.98,9,1,0,0,1,3,20.1777,0,1,1,0,0,0,0,0,0.707107,-0.707107
11,HSR Layout,9,Rajajinagar,15.93,33.64,8.08,1,0,0,1,1,3,28.4126,0,0,1,0,0,0,1,0,0.258819,0.965926
8,Jayanagar,2,Yeshwanthpur,14.27,53.94,13.06,16,0,0,1,1,3,15.8732,0,0,0,1,0,0,0,1,-0.866025,-0.5
1,Marathahalli,13,Sarjapur Road,10.56,9.0,6.19,21,0,0,1,1,3,70.4,1,1,0,0,0,0,0,0,-0.707107,0.707107
13,Sarjapur Road,6,Hebbal,23.82,55.88,12.82,11,0,0,1,1,3,25.5762,1,0,0,0,0,0,1,0,0.258819,-0.965926
15,Banashankari,11,HSR Layout,11.88,54.6,9.04,12,0,0,1,1,3,13.0549,0,0,0,1,0,1,0,0,0.0,-1.0
7,Electronic City,13,Sarjapur Road,10.44,55.86,22.52,8,1,0,0,1,3,11.2137,1,1,0,0,0,0,0,0,0.866025,-0.5
9,Rajajinagar,6,Hebbal,11.24,24.18,6.59,8,1,0,0,1,3,27.8908,0,0,0,1,0,0,1,0,0.866025,-0.5
15,Banashankari,7,Electronic City,20.02,44.29,10.42,16,0,0,1,1,3,27.1212,0,1,0,1,0,0,0,0,-0.866025,-0.5
8,Jayanagar,0,Whitefield,23.2,57.45,13.21,21,0,0,1,1,3,24.2298,0,1,0,1,0,0,0,0,-0.707107,0.707107
9,Rajajinagar,13,Sarjapur Road,21.0,40.33,7.05,23,0,0,1,1,3,31.2423,0,1,0,1,0,0,0,0,-0.258819,0.965926
11,HSR Layout,10,BTM Layout,9.43,6.22,4.55,3,0,0,1,1,3,90.9646,0,0,1,0,0,0,1,0,0.707107,0.707107
4,Koramangala,13,Sarjapur Road,9.83,22.32,5.99,0,0,0,1,1,3,26.4247,0,1,1,0,0,0,0,0,0.0,1.0
0,Whitefield,11,HSR Layout,16.28,41.51,15.78,7,1,0,0,1,3,23.5317,1,0,0,0,0,1,0,0,0.965926,-0.258819
1,Marathahalli,3,Yelahanka,27.36,32.0,5.48,1,0,0,1,1,3,51.3,1,0,0,0,0,0,1,0,0.258819,0.965926
12,Bannerghatta Rd,5,Indiranagar,13.36,35.88,6.88,23,0,0,1,1,3,22.3411,0,0,0,1,0,1,0,0,-0.258819,0.965926
7,Electronic City,14,MG Road,19.98,30.14,8.01,21,0,0,1,1,3,39.7744,1,0,0,0,0,1,0,0,-0.707107,0.707107
9,Rajajinagar,4,Koramangala,12.65,51.2,11.77,12,0,0,1,1,3,14.8242,0,0,0,1,0,1,0,0,0.0,-1.0
8,Jayanagar,15,Banashankari,5.47,12.49,5.24,6,0,0,1,1,3,26.277,0,0,0,1,0,0,1,0,1.0,0.0
6,Hebbal,10,BTM Layout,18.73,54.58,15.27,10,1,0,0,1,3,20.59,0,0,0,1,0,0,1,0,0.5,-0.866025
4,Koramangala,1,Marathahalli,10.77,19.34,5.28,0,0,0,1,1,3,33.4126,0,1,1,0,0,0,0,0,0.0,1.0
13,Sarjapur Road,9,Rajajinagar,20.89,35.72,5.94,3,0,0,1,1,3,35.0896,1,0,0,0,0,0,1,0,0.707107,0.707107
9,Rajajinagar,11,HSR Layout,15.79,51.26,10.33,21,0,0,1,1,3,18.4822,0,0,0,1,0,1,0,0,-0.707107,0.707107
12,Bannerghatta Rd,14,MG Road,10.39,51.46,9.77,19,0,1,0,1,3,12.1143,0,0,0,1,0,1,0,0,-0.965926,0.258819
2,Yeshwanthpur,6,Hebbal,9.79,13.1,7.83,4,0,0,1,1,3,44.8397,0,0,0,0,1,0,1,0,0.866025,0.5
1,Marathahalli,15,Banashankari,21.94,63.32,10.86,14,0,0,1,1,3,20.7896,1,0,0,0,0,0,1,0,-0.5,-0.866025
5,Indiranagar,15,Banashankari,16.2,26.29,5.54,6,0,0,1,1,3,36.9722,0,0,1,0,0,0,1,0,1.0,0.0
3,Yelahanka,12,Bannerghatta Rd,27.11,64.26,14.01,21,0,0,1,1,3,25.3128,0,0,0,1,0,0,1,0,-0.707107,0.707107
11,HSR Layout,12,Bannerghatta Rd,7.85,15.3,5.38,4,0,0,1,1,3,30.7843,0,0,1,0,0,0,1,0,0.866025,0.5
8,Jayanagar,7,Electronic City,16.26,12.8,6.56,5,0,0,1,1,3,76.2188,0,1,0,1,0,0,0,0,0.965926,0.258819
7,Electronic City,13,Sarjapur Road,10.44,26.92,7.51,23,0,0,1,1,3,23.2689,1,1,0,0,0,0,0,0,-0.258819,0.965926
2,Yeshwanthpur,3,Yelahanka,15.19,29.34,5.65,14,0,0,1,1,3,31.0634,0,0,0,0,1,0,1,0,-0.5,-0.866025
11,HSR Layout,7,Electronic City,10.47,9.15,7.61,21,0,0,1,1,3,68.6557,0,1,1,0,0,0,0,0,-0.707107,0.707107
2,Yeshwanthpur,0,Whitefield,29.02,68.74,12.98,17,0,1,0,1,3,25.3302,0,1,0,0,1,0,0,0,-0.965926,-0.258819
4,Koramangala,5,Indiranagar,5.99,24.79,6.31,12,0,0,1,1,3,14.4978,0,0,1,0,0,1,0,0,0.0,-1.0
3,Yelahanka,11,HSR Layout,26.46,81.62,29.22,9,1,0,0,1,3,19.4511,0,0,0,1,0,1,0,0,0.707107,-0.707107
15,Banashankari,14,MG Road,11.43,40.59,9.31,12,0,0,1,1,3,16.8958,0,0,0,1,0,1,0,0,0.0,-1.0
11,HSR Layout,7,Electronic City,10.47,3.87,3.7,6,0,0,1,1,3,162.3256,0,1,1,0,0,0,0,0,1.0,0.0
5,Indiranagar,15,Banashankari,16.2,26.77,11.27,1,0,0,1,1,3,36.3093,0,0,1,0,0,0,1,0,0.258819,0.965926
1,Marathahalli,7,Electronic City,19.82,36.62,17.12,8,1,0,0,1,3,32.4741,1,1,0,0,0,0,0,0,0.866025,-0.5
8,Jayanagar,15,Banashankari,5.47,18.73,8.35,11,0,0,1,1,3,17.5227,0,0,0,1,0,0,1,0,0.258819,-0.965926
14,MG Road,15,Banashankari,12.41,32.14,7.19,12,0,0,1,1,3,23.1674,0,0,1,0,0,0,1,0,0.0,-1.0
0,Whitefield,10,BTM Layout,24.58,29.1,5.88,3,0,0,1,1,3,50.6804,1,0,0,0,0,0,1,0,0.707107,0.707107
13,Sarjapur Road,8,Jayanagar,14.54,64.15,23.03,8,1,0,0,1,3,13.5994,1,0,0,0,0,0,1,0,0.866025,-0.5
13,Sarjapur Road,3,Yelahanka,32.14,65.24,17.79,11,0,0,1,1,3,29.5586,1,0,0,0,0,0,1,0,0.258819,-0.965926
12,Bannerghatta Rd,6,Hebbal,20.66,39.49,7.97,6,0,0,1,1,3,31.3902,0,0,0,1,0,0,1,0,1.0,0.0
14,MG Road,2,Yeshwanthpur,11.86,22.58,4.56,7,1,0,0,1,3,31.5146,0,0,1,0,0,0,0,1,0.965926,-0.258819
15,Banashankari,4,Koramangala,12.01,53.28,14.05,8,1,0,0,1,3,13.5248,0,0,0,1,0,1,0,0,0.866025,-0.5
8,Jayanagar,1,Marathahalli,17.23,67.14,19.17,8,1,0,0,1,3,15.3977,0,1,0,1,0,0,0,0,0.866025,-0.5
5,Indiranagar,13,Sarjapur Road,14.73,29.53,8.38,13,0,0,1,1,3,29.9289,0,1,1,0,0,0,0,0,-0.258819,-0.965926
8,Jayanagar,12,Bannerghatta Rd,5.87,26.04,8.24,13,0,0,1,1,3,13.5253,0,0,0,1,0,0,1,0,-0.258819,-0.965926
14,MG Road,11,HSR Layout,9.5,34.64,8.63,12,0,0,1,1,3,16.455,0,0,1,0,0,1,0,0,0.0,-1.0
15,Banashankari,12,Bannerghatta Rd,8.61,46.68,12.46,19,0,1,0,1,3,11.0668,0,0,0,1,0,0,1,0,-0.965926,0.258819
11,HSR Layout,3,Yelahanka,27.18,87.5,17.95,19,0,1,0,1,3,18.6377,0,0,1,0,0,0,1,0,-0.965926,0.258819
0,Whitefield,1,Marathahalli,7.3,27.7,14.26,19,0,1,0,1,3,15.8123,1,1,0,0,0,0,0,0,-0.965926,0.258819
0,Whitefield,15,Banashankari,26.72,121.91,20.17,17,0,1,0,1,3,13.1507,1,0,0,0,0,0,1,0,-0.965926,-0.258819
6,Hebbal,11,HSR Layout,19.2,68.07,15.27,19,0,1,0,1,3,16.9238,0,0,0,1,0,1,0,0,-0.965926,0.258819
13,Sarjapur Road,9,Rajajinagar,20.89,79.34,12.08,13,0,0,1,1,3,15.7978,1,0,0,0,0,0,1,0,-0.258819,-0.965926
0,Whitefield,13,Sarjapur Road,14.88,33.87,13.14,19,0,1,0,1,3,26.3596,1,1,0,0,0,0,0,0,-0.965926,0.258819
15,Banashankari,8,Jayanagar,5.46,14.45,7.67,6,0,0,1,1,3,22.6713,0,0,0,1,0,0,1,0,1.0,0.0
4,Koramangala,5,Indiranagar,5.99,16.58,4.62,7,1,0,0,1,3,21.6767,0,0,1,0,0,1,0,0,0.965926,-0.258819
9,Rajajinagar,11,HSR Layout,15.79,29.06,8.58,1,0,0,1,1,3,32.6015,0,0,0,1,0,1,0,0,0.258819,0.965926
0,Whitefield,15,Banashankari,26.72,64.13,15.55,7,1,0,0,1,3,24.9992,1,0,0,0,0,0,1,0,0.965926,-0.258819
3,Yelahanka,7,Electronic City,34.83,87.95,26.65,8,1,0,0,1,3,23.7612,0,1,0,1,0,0,0,0,0.866025,-0.5
12,Bannerghatta Rd,8,Jayanagar,5.89,27.89,8.14,13,0,0,1,1,3,12.6712,0,0,0,1,0,0,1,0,-0.258819,-0.965926
6,Hebbal,13,Sarjapur Road,24.41,51.26,12.17,16,0,0,1,1,3,28.572,0,1,0,1,0,0,0,0,-0.866025,-0.5
3,Yelahanka,2,Yeshwanthpur,15.58,32.45,6.22,9,1,0,0,1,3,28.8074,0,0,0,1,0,0,0,1,0.707107,-0.707107
3,Yelahanka,10,BTM Layout,25.99,41.54,11.47,5,0,0,1,1,3,37.5397,0,0,0,1,0,0,1,0,0.965926,0.258819
6,Hebbal,13,Sarjapur Road,24.41,34.57,8.33,1,0,0,1,1,3,42.3662,0,1,0,1,0,0,0,0,0.258819,0.965926
13,Sarjapur Road,3,Yelahanka,32.14,65.96,14.42,21,0,0,1,1,3,29.2359,1,0,0,0,0,0,1,0,-0.707107,0.707107
15,Banashankari,4,Koramangala,12.01,45.56,8.99,13,0,0,1,1,3,15.8165,0,0,0,1,0,1,0,0,-0.258819,-0.965926
8,Jayanagar,1,Marathahalli,17.23,46.52,9.19,13,0,0,1,1,3,22.2227,0,1,0,1,0,0,0,0,-0.258819,-0.965926
10,BTM Layout,7,Electronic City,12.11,14.9,7.19,12,0,0,1,1,3,48.7651,0,1,0,1,0,0,0,0,0.0,-1.0
10,BTM Layout,12,Bannerghatta Rd,9.65,20.6,7.23,20,0,1,0,1,3,28.1068,0,0,0,1,0,0,1,0,-0.866025,0.5
2,Yeshwanthpur,13,Sarjapur Road,26.27,64.43,11.53,14,0,0,1,1,3,24.4638,0,1,0,0,1,0,0,0,-0.5,-0.866025
11,HSR Layout,4,Koramangala,4.21,12.93,5.87,13,0,0,1,1,3,19.536,0,0,1,0,0,1,0,0,-0.258819,-0.965926
0,Whitefield,9,Rajajinagar,24.58,88.09,17.46,16,0,0,1,1,3,16.742,1,0,0,0,0,0,1,0,-0.866025,-0.5
3,Yelahanka,14,MG Road,16.96,58.66,16.67,9,1,0,0,1,3,17.3474,0,0,0,1,0,1,0,0,0.707107,-0.707107
